submissionid,submissiondatetime,deviceid,username,Survey_Start_Time,Study_Area,Other_Study_Area,User_s_,Plot_ID,Tube_Name,Pre_Survey_Notes,GNSS_Used_,GNSS_Setup,Other_GNSS_Setup,GNSS_Status,GNSS_Height_Rover_to_Snow__cm_,Tare_Weight__g_,Sampling_Design,Type_of_Plot,Point_Observation.Cardinal_Direction,Point_Observation.Distance_From_Centre__m_,Point_Observation.Custom_Distance_From_Centre__m_,Point_Observation.Sample_Type,Point_Observation.Depth__cm_,Point_Observation.Depth__cm_:timestamp,Point_Observation.Number_of_probe_extensions_used_,Point_Observation.Depth_Final__cm_,Point_Observation.Core_Length__cm_,Point_Observation.Plug__cm_,Point_Observation.Mass___Tube__g_,Point_Observation.Multi_Part_Core_,Point_Observation.Multi_Part_Core_Section_Number,Point_Observation.Additional_Measurements.Multi_Part_Core_Section_Number_copy,Point_Observation.Additional_Measurements.New_Depth__cm_,Point_Observation.Additional_Measurements.New_Depth__cm_:timestamp,Point_Observation.Additional_Measurements.Core_Section_Length__cm_,Point_Observation.Additional_Measurements.Plug_,Point_Observation.Additional_Measurements.Mass___Tube,Point_Observation.Core_Length_Final__cm_,Point_Observation.Plot_Features,Point_Observation.Abbreviations,Point_Observation.Core_Features,Point_Observation.Depth_of_Saturation,Point_Observation.Mass_Final__g_,Point_Observation.Depth_Max,Point_Observation.Retrieval____,Point_Observation.SWE__cm_,Point_Observation.Density,Point_Observation.Sample_Rating,Point_Observation.Point_Observation_Notes,Point_Observation.Picture,Snow_Pit_Measurement.Distance_from_centre_of_plot__m_,Snow_Pit_Measurement.Depth_above_ground__cm_,Snow_Pit_Measurement.Temperature___C_,Snow_Pit_Measurement.Density_Notes,Survey_End_TIme
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,E,10,,Density,155,5/10/2024 9:23,,,145,0,4270,,,,,,,,,145,O,,,,770,155,94,68.615,0.443,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,SW,10,,Depth,124,5/10/2024 9:25,0,124,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,SW,7.5,,Depth,204,5/10/2024 9:25,0,204,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,SW,5,,Depth,203,5/10/2024 9:25,0,203,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,SW,2.5,,Depth,172,5/10/2024 9:26,0,172,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,N,10,,Density,119,5/10/2024 9:25,,,110,0,4010,,,,,,,,,110,O,,,,510,119,92,45.446,0.382,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,W,10,,Density,165,5/10/2024 9:27,,,145,0,4350,,,,,,,,,145,O,,,,850,165,88,75.744,0.459,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,NE,10,,Depth,132,5/10/2024 9:28,0,132,,,,,,,,,,,,,E,,,,,,,,,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,NE,7.5,,Depth,44,5/10/2024 9:28,0,44,,,,,,,,,,,,,"U,TW",,,,,,,,,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,Centre,,,Density,141,5/10/2024 9:28,,,131,0,4140,,,,,,,,,131,O,,,,640,141,93,57.03,0.404,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,NE,5,,Depth,76,5/10/2024 9:29,0,76,,,,,,,,,,,,,U,,,,,,,,,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,NE,2.5,,Depth,137,5/10/2024 9:29,0,137,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,NW,10,,Depth,150,5/10/2024 9:30,0,150,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,NW,7.5,,Depth,143,5/10/2024 9:31,0,143,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,NW,5,,Depth,116,5/10/2024 9:31,0,116,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,NW,2.5,,Depth,121,5/10/2024 9:31,0,121,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,SE,10,,Depth,159,5/10/2024 9:32,0,159,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,SE,7.5,,Depth,165,5/10/2024 9:32,0,165,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,SE,5,,Depth,161,5/10/2024 9:32,0,161,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 9:33
91645432,2024-05-10 19:45:40 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,5/10/2024 9:13,Cruickshank,,Ak bf tm,E3S,CHRL 1,,,,,,,3500,,Cardinal 10 m,SE,2.5,,Depth,159,5/10/2024 9:32,0,159,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 9:33
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,N,10,,Depth,86,5/10/2024 15:19,0,86,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,N,7.5,,Depth,33,5/10/2024 15:20,0,33,,,,,,,,,,,,,E,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,N,5,,Depth,0,5/10/2024 15:20,0,0,,,,,,,,,,,,,U,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,Centre,,,Density,51,5/10/2024 15:21,,,48,2,2550,no,,,,,,,,46,O,,,,280,51,90,24.951,0.509,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,N,2.5,,Depth,0,5/10/2024 15:22,0,0,,,,,,,,,,,,,U,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,N,10,,Density,99,5/10/2024 15:23,,,91,3,2740,no,,,,,,,,88,O,,,,470,99,89,41.882,0.436,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,S,10,,Depth,160,5/10/2024 15:26,0,160,,,,,,,,,,,,,E,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,S,7.5,,Depth,183,5/10/2024 15:24,0,183,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,S,5,,Depth,161,5/10/2024 15:25,0,161,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,S,2.5,,Depth,111,5/10/2024 15:26,0,111,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,S,10,,Density,156,5/10/2024 15:26,,,139,0.001,3060,no,,,,,,,,138.999,O,,,,790,156,89,70.397,0.451,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,W,10,,Density,63,5/10/2024 15:29,,,55,3,2560,,,,,,,,,52,O,,,,290,63,83,25.842,0.431,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,W,10,,Depth,64,5/10/2024 15:29,0,64,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,W,7.5,,Depth,0,5/10/2024 15:30,0,0,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,W,5,,Depth,17,5/10/2024 15:30,0,17,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,W,2.5,,Depth,80,5/10/2024 15:32,0,80,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,E,10,,Depth,35,5/10/2024 15:33,0,35,,,,,,,,,,,,,U,,,,,,,,,Good,,https://drive.google.com/uc?id=1-gbQA4DZJa58aUOMY-qMQCKWC8uleApK,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,E,7.5,,Depth,23,5/10/2024 15:34,0,23,,,,,,,,,,,,,"U,TW",,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,E,10,,Density,40,5/10/2024 15:39,,,39,0.5,2490,no,,,,,,,,38.5,U,,,,220,40,96,19.604,0.496,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,E,5,,Depth,69,5/10/2024 15:35,0,69,,,,,,,,,,,,,E,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,E,2.5,,Depth,100,5/10/2024 15:35,0,100,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,NE,10,,Depth,0,5/10/2024 15:38,0,0,,,,,,,,,,,,,E,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,NE,7.5,,Depth,55,5/10/2024 15:38,0,55,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,NE,5,,Depth,89,5/10/2024 15:38,0,89,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,NE,2.5,,Depth,67,5/10/2024 15:41,0,67,,,,,,,,,,,,,E,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,SW,10,,Depth,186,5/10/2024 15:43,0,186,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,SW,7.5,,Depth,173,5/10/2024 15:43,0,173,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,SW,5,,Depth,140,5/10/2024 15:43,0,140,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,SW,2.5,,Depth,78,5/10/2024 15:44,0,78,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,SE,10,,Depth,101,5/10/2024 15:45,0,101,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,SE,7.5,,Depth,120,5/10/2024 15:45,0,120,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,SE,5,,Depth,117,5/10/2024 15:45,0,117,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,SE,2.5,,Depth,88,5/10/2024 15:46,0,88,,,,,,,,,,,,,E,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,NW,10,,Depth,68,5/10/2024 15:48,0,68,,,,,,,,,,,,,E,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,NW,7.5,,Depth,73,5/10/2024 15:48,0,73,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,NW,5,,Depth,53,5/10/2024 15:48,0,53,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645469,2024-05-10 19:48:06 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 15:15,Cruickshank,,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,No already surveyed,,,,,2270,,Cardinal 10 m,NW,2.5,,Depth,39,5/10/2024 15:49,0,39,,,,,,,,,,,,,E,,,,,,,,,Good,,,,,,,5/10/2024 15:49
91645461,2024-05-10 19:48:13 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,,,N,10,,Depth,0,5/10/2024 16:19,0,0,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 16:37
91645461,2024-05-10 19:48:13 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,,,N,7.5,,Depth,37,5/10/2024 16:19,0,37,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 16:37
91645461,2024-05-10 19:48:13 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,,,N,5,,Depth,70,5/10/2024 16:19,0,70,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 16:37
91645461,2024-05-10 19:48:13 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,,,N,2.5,,Depth,117,5/10/2024 16:20,0,117,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 16:37
91645461,2024-05-10 19:48:13 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,,,NW,10,,Depth,123,5/10/2024 16:20,0,123,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 16:37
91645461,2024-05-10 19:48:13 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,5/10/2024 16:17,Cruickshank,,"RW,LM,SM",E5O,CHRL 1,New tubes,No already surveyed,,,,,2340,,,NW,7.5,,Depth,91,5/10/2024 16:20,0,91,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,5/10/2024 16:37
