submissionid,submissiondatetime,deviceid,username,Survey_Start_Time,Study_Area,Other_Study_Area,User_s_,Plot_ID,Tube_Name,Pre_Survey_Notes,GNSS_Used_,GNSS_Setup,Other_GNSS_Setup,GNSS_Status,GNSS_Height_Rover_to_Snow__cm_,Tare_Weight__g_,Sampling_Design,Type_of_Plot,Point_Observation.Cardinal_Direction,Point_Observation.Distance_From_Centre__m_,Point_Observation.Custom_Distance_From_Centre__m_,Point_Observation.Sample_Type,Point_Observation.Depth__cm_,Point_Observation.Depth__cm_:timestamp,Point_Observation.Number_of_probe_extensions_used_,Point_Observation.Depth_Final__cm_,Point_Observation.Core_Length__cm_,Point_Observation.Plug__cm_,Point_Observation.Mass___Tube__g_,Point_Observation.Multi_Part_Core_,Point_Observation.Multi_Part_Core_Section_Number,Point_Observation.Additional_Measurements.Multi_Part_Core_Section_Number_copy,Point_Observation.Additional_Measurements.New_Depth__cm_,Point_Observation.Additional_Measurements.New_Depth__cm_:timestamp,Point_Observation.Additional_Measurements.Core_Section_Length__cm_,Point_Observation.Additional_Measurements.Plug_,Point_Observation.Additional_Measurements.Mass___Tube,Point_Observation.Core_Length_Final__cm_,Point_Observation.Plot_Features,Point_Observation.Abbreviations,Point_Observation.Core_Features,Point_Observation.Depth_of_Saturation,Point_Observation.Mass_Final__g_,Point_Observation.Depth_Max,Point_Observation.Retrieval____,Point_Observation.SWE__cm_,Point_Observation.Density,Point_Observation.Sample_Rating,Point_Observation.Point_Observation_Notes,Point_Observation.Picture,Snow_Pit_Measurement.Distance_from_centre_of_plot__m_,Snow_Pit_Measurement.Depth_above_ground__cm_,Snow_Pit_Measurement.Temperature___C_,Snow_Pit_Measurement.Density_Notes,Survey_End_TIme
90466171,2024-04-05 18:18:33 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,,Cardinal 10 m,Centre,,,Depth,202,4/5/2024 9:18,0,202,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 9:43
90466171,2024-04-05 18:18:33 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,,Cardinal 10 m,S,10,,Depth,214,4/5/2024 9:18,0,214,,,,,,,,,,,,,O,,,,,,,,,Good,,https://drive.google.com/uc?id=1L8fM3nksR3KKe1fX6KPJB8MZJt64z8HR,,,,,4/5/2024 9:43
90466171,2024-04-05 18:18:33 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,,Cardinal 10 m,S,7.5,,Depth,194,4/5/2024 9:18,0,194,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 9:43
90466171,2024-04-05 18:18:33 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,,Cardinal 10 m,S,5,,Depth,155,4/5/2024 9:19,0,155,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 9:43
90466171,2024-04-05 18:18:33 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,,Cardinal 10 m,S,2.5,,Depth,167,4/5/2024 9:19,0,167,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 9:43
90466171,2024-04-05 18:18:33 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,,Cardinal 10 m,N,2.5,,Depth,234,4/5/2024 9:20,0,234,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 9:43
90466171,2024-04-05 18:18:33 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,,Cardinal 10 m,N,5,,Depth,232,4/5/2024 9:20,0,232,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 9:43
90466171,2024-04-05 18:18:33 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,,Cardinal 10 m,N,7.5,,Depth,208,4/5/2024 9:20,0,208,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 9:43
90466171,2024-04-05 18:18:33 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,,Cardinal 10 m,N,10,,Depth,130,4/5/2024 9:21,0,130,,,,,,,,,,,,,O,,,,,,,,,Good,,https://drive.google.com/uc?id=18NBEci4wki_lc6u3N6ZzBWL11kHc8sgO,,,,,4/5/2024 9:43
90466171,2024-04-05 18:18:33 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,,Cardinal 10 m,E,10,,Depth,131,4/5/2024 9:24,0,131,,,,,,,,,,,,,O,,,,,,,,,Good,,https://drive.google.com/uc?id=1mFqX6TXKqCBefMk7scd_4YrhDyS9bk5p,,,,,4/5/2024 9:43
90466171,2024-04-05 18:18:33 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,,Cardinal 10 m,E,7.5,,Depth,201,4/5/2024 9:25,0,201,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 9:43
90466171,2024-04-05 18:18:33 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,,Cardinal 10 m,E,5,,Depth,162,4/5/2024 9:25,0,162,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 9:43
90466171,2024-04-05 18:18:33 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,,Cardinal 10 m,E,2.5,,Depth,127,4/5/2024 9:26,0,127,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 9:43
90466171,2024-04-05 18:18:33 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,,Cardinal 10 m,W,10,,Depth,240,4/5/2024 9:28,0,240,,,,,,,,,,,,,O,,,,,,,,,Good,,https://drive.google.com/uc?id=1PGwm32FvFgJyVnPkyt8xIi5hdylNsSwX,,,,,4/5/2024 9:43
90466171,2024-04-05 18:18:33 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,,Cardinal 10 m,W,7.5,,Depth,257,4/5/2024 9:28,0,257,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 9:43
90466171,2024-04-05 18:18:33 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,,Cardinal 10 m,W,5,,Depth,250,4/5/2024 9:30,0,250,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 9:43
90466171,2024-04-05 18:18:33 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,,Cardinal 10 m,W,2.5,,Depth,254,4/5/2024 9:30,0,254,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 9:43
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,N,10,,Depth,202,4/5/2024 10:18,0,202,,,,,,,,,,,,,O,,,,,,,,,Good,,https://drive.google.com/uc?id=1sA3VMiflMY_hHKh79qZa79sKf4dC4e14,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,N,7.5,,Depth,165,4/5/2024 10:19,0,165,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,N,5,,Depth,155,4/5/2024 10:19,0,155,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,N,2.5,,Depth,138,4/5/2024 10:20,0,138,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,S,10,,Density,187,4/5/2024 10:19,,,175,0,3730,no,,,,,,,,175,O,,,,840,187,94,74.852,0.4,Excellent,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,Centre,,,Depth,164,4/5/2024 10:20,0,164,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,S,10,,Depth,185,4/5/2024 10:21,0,185,,,,,,,,,,,,,O,,,,,,,,,Good,,https://drive.google.com/uc?id=1AfKNVEuRi_RXOG4K5sGiy5snsGtX_NO6,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,S,7.5,,Depth,175,4/5/2024 10:22,0,175,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,S,5,,Depth,165,4/5/2024 10:22,0,165,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,S,2.5,,Depth,172,4/5/2024 10:22,0,172,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,W,10,,Density,163,4/5/2024 10:23,,,150,0,3650,no,,,,,,,,150,O,,,,760,163,92,67.724,0.415,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,E,10,,Depth,162,4/5/2024 10:23,0,162,,,,,,,,,,,,,O,,,,,,,,,Good,,https://drive.google.com/uc?id=12orhKfBGbVkaVAUaReGTFDQPZ-JKRZU1,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,E,7.5,,Depth,175,4/5/2024 10:24,0,175,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,E,5,,Depth,184,4/5/2024 10:24,0,184,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,E,2.5,,Depth,158,4/5/2024 10:24,0,158,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,W,2.5,,Depth,175,4/5/2024 10:24,0,175,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,W,5,,Depth,163,4/5/2024 10:24,0,163,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,W,7.5,,Depth,160,4/5/2024 10:25,0,160,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,W,10,,Depth,163,4/5/2024 10:25,0,163,,,,,,,,,,,,,O,,,,,,,,,Good,,https://drive.google.com/uc?id=10y4s5lsgWcYwUdc4OJ6KDrJpDGq0QIJC,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,N,10,,Density,189,4/5/2024 10:27,,,180,0,3780,no,,,,,,,,180,O,,,,890,189,95,79.308,0.42,Excellent,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,NW,10,,Depth,185,4/5/2024 10:27,0,185,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,NW,7.5,,Depth,150,4/5/2024 10:27,0,150,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,NW,5,,Depth,146,4/5/2024 10:27,0,146,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,NW,2.5,,Depth,158,4/5/2024 10:28,0,158,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,E,,,Density,165,4/5/2024 10:29,,,147,0,3800,no,,,,,,,,147,O,,,,910,165,89,81.09,0.491,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,SE,10,,Depth,180,4/5/2024 10:30,0,180,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,SE,7.5,,Depth,177,4/5/2024 10:30,0,177,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,SE,5,,Depth,160,4/5/2024 10:31,0,160,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,SE,2.5,,Depth,178,4/5/2024 10:31,0,178,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,Centre,,,Density,153,4/5/2024 10:32,,,131,0,3610,,,,,,,,,131,O,,,,720,153,86,64.159,0.419,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,NE,10,,Depth,140,4/5/2024 10:33,0,140,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,NE,7.5,,Depth,181,4/5/2024 10:34,0,181,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,NE,5,,Depth,151,4/5/2024 10:34,0,151,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,NE,2.5,,Depth,151,4/5/2024 10:34,0,151,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,SW,10,,Depth,193,4/5/2024 10:36,0,193,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,SW,7.5,,Depth,184,4/5/2024 10:36,0,184,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,SW,5,,Depth,175,4/5/2024 10:36,0,175,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466172,2024-04-05 18:18:37 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,,Cardinal 30 m,SW,2.5,,Depth,174,4/5/2024 10:36,0,174,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 10:36
90466180,2024-04-05 18:18:55 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 14:42,Englishman,,Ak bf sm,E3F,CHRL 1,,No will survey later,,,,,2350,,Cardinal 10 m,S,10,,Depth,65,4/5/2024 14:48,0,65,,,,,,,,,,,,,U,,,,,,,,,Good,,https://drive.google.com/uc?id=1BGK2KNwp-pBnXSoewqG5c9TI0UBXm5QO,,,,,4/5/2024 15:06
90466180,2024-04-05 18:18:55 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 14:42,Englishman,,Ak bf sm,E3F,CHRL 1,,No will survey later,,,,,2350,,Cardinal 10 m,S,7.5,,Depth,63,4/5/2024 14:48,0,63,,,,,,,,,,,,,E,,,,,,,,,Good,,,,,,,4/5/2024 15:06
90466180,2024-04-05 18:18:55 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 14:42,Englishman,,Ak bf sm,E3F,CHRL 1,,No will survey later,,,,,2350,,Cardinal 10 m,S,5,,Depth,65,4/5/2024 14:48,0,65,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 15:06
90466180,2024-04-05 18:18:55 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 14:42,Englishman,,Ak bf sm,E3F,CHRL 1,,No will survey later,,,,,2350,,Cardinal 10 m,S,2.5,,Depth,93,4/5/2024 14:48,0,93,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 15:06
90466180,2024-04-05 18:18:55 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 14:42,Englishman,,Ak bf sm,E3F,CHRL 1,,No will survey later,,,,,2350,,Cardinal 10 m,Centre,,,Depth,115,4/5/2024 14:49,0,115,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 15:06
90466180,2024-04-05 18:18:55 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 14:42,Englishman,,Ak bf sm,E3F,CHRL 1,,No will survey later,,,,,2350,,Cardinal 10 m,N,2.5,,Depth,113,4/5/2024 14:49,0,113,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 15:06
90466180,2024-04-05 18:18:55 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 14:42,Englishman,,Ak bf sm,E3F,CHRL 1,,No will survey later,,,,,2350,,Cardinal 10 m,N,5,,Depth,136,4/5/2024 14:49,0,136,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 15:06
90466180,2024-04-05 18:18:55 -07:00,iPad_B21591CC-BEAE-44CA-992E-DDB5854CED2F,CHRL-Nikolai Schirmer,4/5/2024 14:42,Englishman,,Ak bf sm,E3F,CHRL 1,,No will survey later,,,,,2350,,Cardinal 10 m,N,7.5,,Depth,139,4/5/2024 14:49,0,139,,,,,,,,,,,,,O,,,,,,,,,Good,,,,,,,4/5/2024 15:06
